MonthYear,District,ServiceId,Count
7 - 2020,1316,0,4
7 - 2020,1318,0,5
7 - 2020,1319,0,1
7 - 2020,1320,0,1
7 - 2020,1321,1,3
7 - 2020,1323,0,2
7 - 2020,1327,0,2
7 - 2020,1328,0,5
7 - 2020,1331,0,3
7 - 2020,1332,0,3
7 - 2020,1333,0,4
7 - 2020,1337,0,1
7 - 2020,1338,0,3
7 - 2020,1338,1,2
7 - 2020,1338,2,2
7 - 2020,1342,0,1
7 - 2020,1344,0,1
7 - 2020,1344,1,2
7 - 2020,1346,0,1
7 - 2020,1352,0,5
7 - 2020,1353,0,3
7 - 2020,1354,0,2
7 - 2020,1359,0,1
7 - 2020,1360,0,4
7 - 2020,1361,0,3
7 - 2020,1364,1,3
7 - 2020,1368,0,4
7 - 2020,1371,0,1
7 - 2020,1372,0,1
7 - 2020,1375,0,1
7 - 2020,1377,0,1
7 - 2020,1379,0,1
7 - 2020,1382,0,5
7 - 2020,1384,0,1
7 - 2020,1385,0,8
7 - 2020,1389,0,3
7 - 2020,1389,1,1
7 - 2020,1390,0,3
7 - 2020,1392,0,1
7 - 2020,1393,0,1
7 - 2020,1395,0,1
7 - 2020,1396,0,3
7 - 2020,1397,0,1
7 - 2020,1399,0,2
7 - 2020,1400,0,1
7 - 2020,1402,0,7
7 - 2020,1404,0,2
7 - 2020,1404,1,3
7 - 2020,1407,0,2
7 - 2020,1408,0,1
7 - 2020,1409,0,2
7 - 2020,1409,1,2
7 - 2020,1412,0,3
7 - 2020,1412,1,1
7 - 2020,1413,0,2
7 - 2020,1414,0,4
7 - 2020,1415,0,1
7 - 2020,1417,0,2
7 - 2020,1418,0,2
7 - 2020,1419,1,2
7 - 2020,1422,0,2
7 - 2020,1423,0,2
7 - 2020,1423,1,2
7 - 2020,1426,0,2
7 - 2020,1427,0,4
7 - 2020,1431,0,1
7 - 2020,1432,0,1
7 - 2020,1434,0,1
7 - 2020,1435,0,1
7 - 2020,1437,0,1
7 - 2020,1438,0,1
7 - 2020,1439,0,4
7 - 2020,1441,0,1
7 - 2020,1447,0,1
7 - 2020,1449,0,2
7 - 2020,1452,0,2
7 - 2020,1453,0,1
7 - 2020,1455,0,5
7 - 2020,1457,0,3
7 - 2020,1458,0,3
7 - 2020,1458,1,2
7 - 2020,1460,0,1
7 - 2020,1465,0,2
7 - 2020,1466,1,3
7 - 2020,1467,0,1
7 - 2020,1470,0,4
7 - 2020,1471,0,3
7 - 2020,1473,0,5
7 - 2020,1474,0,3
7 - 2020,1474,1,2
7 - 2020,1476,0,2
7 - 2020,1477,0,1
7 - 2020,1479,0,1
7 - 2020,1480,0,1
7 - 2020,1482,0,5
7 - 2020,1484,0,2
7 - 2020,1486,0,3
7 - 2020,1489,0,9
7 - 2020,1489,1,7
7 - 2020,1490,0,1
7 - 2020,1491,0,1
7 - 2020,1492,0,1
7 - 2020,1495,1,2
7 - 2020,1498,0,1
7 - 2020,1499,0,2
7 - 2020,1501,0,2
7 - 2020,1501,1,2
7 - 2020,1502,0,4
7 - 2020,1503,0,2
7 - 2020,1504,0,2
7 - 2020,1506,0,4
7 - 2020,1508,0,1
7 - 2020,1508,1,2
7 - 2020,1509,1,3
7 - 2020,1510,0,2
7 - 2020,1513,0,4
7 - 2020,1514,0,1
7 - 2020,1521,0,2
7 - 2020,1528,0,2
7 - 2020,1529,0,1
7 - 2020,1533,0,2
7 - 2020,1536,0,1
7 - 2020,1540,0,2
7 - 2020,1541,0,2
7 - 2020,1542,0,2
7 - 2020,1542,1,2
7 - 2020,1543,0,2
7 - 2020,1546,0,1
7 - 2020,1547,0,2
7 - 2020,1547,1,2
7 - 2020,1548,0,2
7 - 2020,1549,0,4
7 - 2020,1550,0,2
7 - 2020,1551,0,1
7 - 2020,1554,0,1
7 - 2020,1559,0,5
7 - 2020,1559,1,2
7 - 2020,1562,0,2
7 - 2020,1566,0,1
7 - 2020,1569,0,1
7 - 2020,1573,0,2
7 - 2020,1574,0,1
7 - 2020,1575,0,2
7 - 2020,1576,1,6
7 - 2020,1577,0,1
7 - 2020,1579,0,5
7 - 2020,1579,1,3
7 - 2020,1583,0,2
7 - 2020,1584,0,1
7 - 2020,1585,0,2
7 - 2020,1586,0,2
7 - 2020,1587,0,1
7 - 2020,1587,1,3
7 - 2020,1588,0,4
7 - 2020,1591,0,2
7 - 2020,1592,0,11
7 - 2020,1592,1,3
7 - 2020,1594,0,1
7 - 2020,1596,0,2
7 - 2020,1597,0,2
7 - 2020,1601,0,6
7 - 2020,1602,0,2
7 - 2020,1606,0,3
7 - 2020,1607,0,3
7 - 2020,1608,0,1
7 - 2020,1608,1,3
7 - 2020,1609,0,1
7 - 2020,1611,0,1
7 - 2020,1613,0,2
7 - 2020,1614,0,1
7 - 2020,1621,0,1
7 - 2020,1623,0,4
7 - 2020,1624,0,2
7 - 2020,1627,0,1
7 - 2020,1628,0,8
7 - 2020,1629,0,1
7 - 2020,1630,0,1
7 - 2020,1630,1,3
7 - 2020,1631,0,6
7 - 2020,1635,0,1
7 - 2020,1636,0,2
7 - 2020,1637,0,1
7 - 2020,1638,0,2
7 - 2020,1640,0,7
7 - 2020,1641,0,1
7 - 2020,1642,0,3
7 - 2020,1643,0,3
7 - 2020,1646,0,1
7 - 2020,1648,0,3
7 - 2020,1649,0,1
7 - 2020,1650,0,1
7 - 2020,1653,0,1
7 - 2020,1654,0,5
7 - 2020,1655,0,4
7 - 2020,1656,0,3
7 - 2020,1656,1,2
7 - 2020,1656,2,2
7 - 2020,1659,0,4
7 - 2020,1661,0,2
7 - 2020,1663,0,2
7 - 2020,1664,0,3
7 - 2020,1665,0,2
7 - 2020,1668,0,5
7 - 2020,1674,0,1
7 - 2020,1675,0,7
7 - 2020,1679,0,2
7 - 2020,1680,0,3
7 - 2020,1680,1,2
7 - 2020,1682,0,1
7 - 2020,1684,0,1
7 - 2020,1684,1,4
7 - 2020,1685,0,1
7 - 2020,1687,0,2
7 - 2020,1688,0,4
7 - 2020,1690,1,2
7 - 2020,1696,0,2
7 - 2020,1698,0,4
7 - 2020,1701,0,1
7 - 2020,1702,0,4
7 - 2020,1704,0,7
7 - 2020,1705,0,3
7 - 2020,1708,0,2
7 - 2020,1709,0,4
7 - 2020,1710,1,3
7 - 2020,1712,0,4
7 - 2020,1714,0,3
7 - 2020,1715,0,1
7 - 2020,1719,0,3
7 - 2020,1720,0,1
7 - 2020,1724,0,2
7 - 2020,1726,0,1
7 - 2020,1730,0,1
7 - 2020,1731,0,1
7 - 2020,1732,0,1
7 - 2020,1735,0,4
7 - 2020,1738,0,1
7 - 2020,1739,0,4
7 - 2020,1740,0,2
7 - 2020,1740,1,1
7 - 2020,1741,0,2
7 - 2020,1742,0,1
7 - 2020,1742,2,2
7 - 2020,1746,0,1
7 - 2020,1747,0,2
7 - 2020,1749,0,1
7 - 2020,1751,0,1
7 - 2020,1752,0,1
7 - 2020,1755,0,1
7 - 2020,1758,0,3
7 - 2020,1759,0,1
7 - 2020,1761,0,1
7 - 2020,1764,1,2
7 - 2020,1765,0,5
7 - 2020,1766,0,2
7 - 2020,1770,1,1
7 - 2020,1771,0,1
7 - 2020,1772,0,2
7 - 2020,1774,0,3
7 - 2020,1775,0,1
7 - 2020,1776,0,1
7 - 2020,1778,0,4
7 - 2020,1781,0,1
7 - 2020,1785,0,6
7 - 2020,1786,0,1
7 - 2020,1787,0,1
7 - 2020,1790,0,8
7 - 2020,1791,0,1
7 - 2020,1793,0,2
7 - 2020,1799,0,1
7 - 2020,1800,0,3
7 - 2020,1801,0,2
7 - 2020,1801,1,2
7 - 2020,1804,0,1
7 - 2020,1806,0,2
7 - 2020,1810,0,3
7 - 2020,1812,0,1
7 - 2020,1813,0,1
7 - 2020,1814,0,2
7 - 2020,1814,1,2
7 - 2020,1816,0,2
7 - 2020,1817,0,2
7 - 2020,1823,0,2
7 - 2020,1825,0,4
7 - 2020,1827,0,2
7 - 2020,1829,0,2
7 - 2020,1829,1,2
7 - 2020,1831,0,1
7 - 2020,1833,0,2
7 - 2020,1834,0,3
7 - 2020,1836,0,2
7 - 2020,1838,0,1
7 - 2020,1839,0,2
7 - 2020,1839,1,2
7 - 2020,1844,0,2
7 - 2020,1847,0,1
7 - 2020,1849,0,1
7 - 2020,1851,0,1
7 - 2020,1852,0,1
7 - 2020,1856,1,1
7 - 2020,1857,0,2
7 - 2020,1858,0,1
7 - 2020,1858,1,2
7 - 2020,1859,0,1
7 - 2020,1861,0,4
7 - 2020,1861,1,6
7 - 2020,1862,0,1
7 - 2020,1863,0,7
7 - 2020,1863,2,2
7 - 2020,1866,0,1
7 - 2020,1869,0,5
7 - 2020,1872,0,1
7 - 2020,1872,1,1
7 - 2020,1874,0,1
7 - 2020,1876,0,2
7 - 2020,1879,0,3
7 - 2020,1880,0,1
7 - 2020,1881,1,2
7 - 2020,1882,0,2
7 - 2020,1883,0,2
7 - 2020,1886,0,1
7 - 2020,1887,0,2
7 - 2020,1888,0,7
7 - 2020,1891,0,1
7 - 2020,1892,1,2
7 - 2020,1893,0,1
7 - 2020,1894,0,4
7 - 2020,1895,0,3
7 - 2020,1897,0,1
7 - 2020,1898,0,3
7 - 2020,1901,0,1
7 - 2020,1904,0,3
7 - 2020,1906,0,2
7 - 2020,1907,0,1
7 - 2020,1907,1,3
7 - 2020,1910,0,1
7 - 2020,1912,0,4
7 - 2020,1912,1,2
7 - 2020,1914,0,1
7 - 2020,1916,0,5
7 - 2020,1921,1,2
7 - 2020,1923,0,1
7 - 2020,1924,0,1
7 - 2020,1926,0,2
7 - 2020,1927,0,2
7 - 2020,1929,0,1
7 - 2020,1933,0,2
7 - 2020,1936,0,2
7 - 2020,1938,0,3
7 - 2020,1940,0,6
7 - 2020,1943,0,5
7 - 2020,1943,1,1
7 - 2020,1945,0,1
7 - 2020,1950,0,2
7 - 2020,1951,0,8
7 - 2020,1951,1,6
7 - 2020,1951,2,1
7 - 2020,1953,0,2
7 - 2020,1954,0,1
7 - 2020,1958,0,3
7 - 2020,1961,0,2
7 - 2020,1964,0,1
7 - 2020,1970,0,1
7 - 2020,1975,0,1
7 - 2020,1977,0,1
7 - 2020,1980,0,1
7 - 2020,1983,0,5
7 - 2020,1984,0,2
7 - 2020,1986,0,1
7 - 2020,1988,0,1
7 - 2020,1991,0,1
7 - 2020,1993,0,2
7 - 2020,1994,0,2
7 - 2020,1994,1,3
7 - 2020,1995,0,2
7 - 2020,1997,0,1
7 - 2020,1998,0,2
7 - 2020,1999,0,1
7 - 2020,2001,0,2
7 - 2020,2002,0,1
7 - 2020,2006,0,1
7 - 2020,2009,0,2
7 - 2020,2010,0,5
7 - 2020,2011,0,1
7 - 2020,2017,0,1
7 - 2020,2019,0,7
7 - 2020,2020,0,1
7 - 2020,2021,0,5
7 - 2020,2023,0,11
7 - 2020,2024,0,1
7 - 2020,2025,0,3
7 - 2020,2027,0,6
7 - 2020,2028,0,1
7 - 2020,2028,1,2
7 - 2020,2029,0,2
7 - 2020,2030,0,1
7 - 2020,2036,0,2
7 - 2020,2037,0,1
7 - 2020,2039,0,1
7 - 2020,2041,0,1
7 - 2020,2043,0,2
7 - 2020,2044,0,1
7 - 2020,2045,0,1
7 - 2020,2048,0,2
7 - 2020,2049,0,1
7 - 2020,2052,0,1
7 - 2020,2053,0,2
7 - 2020,2062,1,2
7 - 2020,2064,1,2
7 - 2020,2072,0,3
7 - 2020,2073,0,3
7 - 2020,2073,1,4
7 - 2020,2074,0,7
7 - 2020,2075,0,3
7 - 2020,2078,0,2
7 - 2020,2079,0,1
7 - 2020,2081,0,1
7 - 2020,2083,0,1
7 - 2020,2085,0,1
7 - 2020,2091,0,8
7 - 2020,2092,0,1
7 - 2020,2098,0,3
7 - 2020,2105,0,3
7 - 2020,2109,0,1
7 - 2020,2115,0,1
7 - 2020,2117,0,1
7 - 2020,2120,0,5
7 - 2020,2122,0,1
7 - 2020,2128,0,3
7 - 2020,2129,0,1
7 - 2020,2130,0,2
7 - 2020,2132,0,3
7 - 2020,2133,0,2
7 - 2020,2134,0,1
7 - 2020,2136,0,1
7 - 2020,2138,1,3
7 - 2020,2139,0,1
7 - 2020,2140,0,2
7 - 2020,2146,0,2
7 - 2020,2149,0,3
7 - 2020,2152,0,1
7 - 2020,2155,0,1
7 - 2020,2156,0,2
7 - 2020,2163,0,1
7 - 2020,2164,0,2
7 - 2020,2170,0,2
7 - 2020,2171,0,1
7 - 2020,2172,0,1
7 - 2020,2174,0,6
7 - 2020,2179,0,1
7 - 2020,2183,0,4
7 - 2020,2185,0,2
7 - 2020,2187,0,1
7 - 2020,2189,0,1
7 - 2020,2190,0,1
7 - 2020,2191,0,1
7 - 2020,2201,0,10
7 - 2020,2202,0,1
7 - 2020,2203,0,1
7 - 2020,2206,0,1
7 - 2020,2209,0,1
7 - 2020,2210,0,2
7 - 2020,2212,0,1
7 - 2020,2213,0,2
7 - 2020,2214,0,2
7 - 2020,2215,0,2
7 - 2020,2216,0,1
7 - 2020,2217,0,1
7 - 2020,2219,0,1
7 - 2020,2220,1,2
7 - 2020,2226,0,1
7 - 2020,2227,0,1
7 - 2020,2229,0,1
7 - 2020,2230,0,4
7 - 2020,2231,0,1
7 - 2020,2232,0,3
7 - 2020,2232,1,3
7 - 2020,2234,0,1
7 - 2020,2236,0,3
7 - 2020,2237,0,5
7 - 2020,2238,0,2
7 - 2020,2239,0,2
7 - 2020,2240,0,1
7 - 2020,2241,0,1
7 - 2020,2242,0,1
7 - 2020,2245,0,1
7 - 2020,2248,0,1
7 - 2020,2248,1,2
7 - 2020,2249,0,1
7 - 2020,2252,0,1
7 - 2020,2252,1,2
7 - 2020,2253,0,1
7 - 2020,2253,1,3
7 - 2020,2257,0,1
7 - 2020,2259,0,2
7 - 2020,2268,0,1
7 - 2020,2269,0,3
7 - 2020,2271,1,3
7 - 2020,2273,0,3
7 - 2020,2274,0,2
7 - 2020,2276,0,1
7 - 2020,2278,0,4
7 - 2020,2279,0,1
7 - 2020,2279,1,2
7 - 2020,2290,0,8
7 - 2020,2296,1,2
7 - 2020,2301,1,3
7 - 2020,2302,0,2
7 - 2020,2306,0,3
7 - 2020,2314,0,1
7 - 2020,2316,0,4
7 - 2020,2321,0,1
7 - 2020,2325,0,2
7 - 2020,2326,0,1
7 - 2020,2326,1,3
7 - 2020,2333,0,1
7 - 2020,2335,0,2
7 - 2020,2340,0,1
7 - 2020,2344,0,1
7 - 2020,2345,0,2
7 - 2020,2346,0,1
7 - 2020,2349,0,1
7 - 2020,2351,0,1
7 - 2020,2355,0,3
7 - 2020,2357,0,4
7 - 2020,2362,1,4
7 - 2020,2364,0,2
7 - 2020,2365,0,1
7 - 2020,2367,1,2
7 - 2020,2368,0,1
7 - 2020,2374,0,3
7 - 2020,2384,0,5
7 - 2020,2388,0,1
7 - 2020,2392,0,6
7 - 2020,2398,0,8
7 - 2020,2399,0,1
7 - 2020,2408,0,1
7 - 2020,2411,0,1
7 - 2020,2413,0,6
7 - 2020,2413,1,3
7 - 2020,2415,0,5
7 - 2020,2418,0,1
7 - 2020,2419,0,1
7 - 2020,2420,0,2
7 - 2020,2423,0,2
7 - 2020,2424,0,1
7 - 2020,2425,0,3
7 - 2020,2427,0,1
7 - 2020,2428,0,1
7 - 2020,2429,0,1
7 - 2020,2442,0,1
7 - 2020,2443,0,2
7 - 2020,2444,0,1
7 - 2020,2445,0,4
7 - 2020,2446,0,1
7 - 2020,2447,0,1
7 - 2020,2456,0,1
7 - 2020,2457,0,1
7 - 2020,2467,0,2
7 - 2020,2471,0,4
7 - 2020,2471,1,2
7 - 2020,2473,0,1
7 - 2020,2476,0,2
7 - 2020,2479,0,2
7 - 2020,2480,0,1
7 - 2020,2481,0,3
7 - 2020,2490,0,1
7 - 2020,2491,0,1
7 - 2020,2494,1,2
7 - 2020,2497,0,3
7 - 2020,2499,0,1
7 - 2020,2500,0,1
7 - 2020,2504,0,1
7 - 2020,2505,0,1
7 - 2020,2508,0,1
7 - 2020,2514,0,1
7 - 2020,2515,0,1
7 - 2020,2517,0,2
7 - 2020,2519,0,5
7 - 2020,2520,0,1
7 - 2020,2521,0,2
7 - 2020,2524,0,1
7 - 2020,2525,0,1
7 - 2020,2526,0,1
7 - 2020,2527,0,2
7 - 2020,2536,0,1
7 - 2020,2540,0,4
7 - 2020,2553,0,1
7 - 2020,2555,0,2
7 - 2020,2557,0,1
7 - 2020,2561,0,1
7 - 2020,2564,0,3
7 - 2020,2573,0,2
7 - 2020,2574,0,1
7 - 2020,2578,0,1
7 - 2020,2579,0,2
7 - 2020,2582,0,2
7 - 2020,2584,0,1
7 - 2020,2584,1,2
7 - 2020,2586,0,1
7 - 2020,2588,0,1
7 - 2020,2591,0,2
7 - 2020,2591,1,2
7 - 2020,2595,0,2
7 - 2020,2598,0,1
7 - 2020,2604,0,1
7 - 2020,2608,0,3
7 - 2020,2609,0,2
7 - 2020,2611,1,3
7 - 2020,2612,0,1
7 - 2020,2619,0,1
7 - 2020,2627,0,1
7 - 2020,2628,0,1
7 - 2020,2636,0,1
7 - 2020,2642,0,2
7 - 2020,2644,0,7
7 - 2020,2652,0,1
7 - 2020,2657,0,3
7 - 2020,2657,1,2
7 - 2020,2661,0,1
7 - 2020,2663,0,1
7 - 2020,2668,0,1
7 - 2020,2672,0,3
7 - 2020,2677,0,2
7 - 2020,2681,0,2
7 - 2020,2689,0,5
7 - 2020,2699,0,1
7 - 2020,2700,0,1
7 - 2020,2701,0,1
7 - 2020,2706,0,3
7 - 2020,2711,0,2
7 - 2020,2716,0,1
7 - 2020,2716,1,2
7 - 2020,2718,1,3
7 - 2020,2721,0,1
7 - 2020,2728,0,1
7 - 2020,2728,1,4
7 - 2020,2730,0,1
7 - 2020,2731,0,1
7 - 2020,2734,0,8
7 - 2020,2738,0,2
7 - 2020,2740,0,2
7 - 2020,2742,0,1
7 - 2020,2748,0,1
7 - 2020,2752,0,1
7 - 2020,2758,0,1
7 - 2020,2759,1,3
7 - 2020,2760,0,2
7 - 2020,2767,0,1
7 - 2020,2769,0,2
7 - 2020,2770,0,1
7 - 2020,2773,0,1
7 - 2020,2774,0,1
7 - 2020,2776,1,3
7 - 2020,2786,0,1
7 - 2020,2792,0,1
7 - 2020,2793,0,1
7 - 2020,2796,0,3
7 - 2020,2808,0,3
7 - 2020,2809,0,2
7 - 2020,2812,0,1
7 - 2020,2813,0,1
7 - 2020,2819,0,1
7 - 2020,2834,0,4
7 - 2020,2837,0,1
7 - 2020,2841,0,4
7 - 2020,2842,0,1
7 - 2020,2851,0,6
7 - 2020,2852,0,1
7 - 2020,2856,0,2
7 - 2020,2862,0,1
7 - 2020,2868,0,1
7 - 2020,2872,0,4
7 - 2020,2874,0,2
7 - 2020,2878,0,1
7 - 2020,2881,0,1
7 - 2020,2885,0,1
7 - 2020,2887,0,1
7 - 2020,2890,0,1
7 - 2020,2894,0,1
7 - 2020,2897,0,3
7 - 2020,2898,0,4
7 - 2020,2899,0,1
7 - 2020,2900,0,1
7 - 2020,2906,0,1
7 - 2020,2907,0,1
7 - 2020,2909,0,4
7 - 2020,2909,1,4
7 - 2020,2910,0,1
7 - 2020,2917,0,1
7 - 2020,2919,0,1
7 - 2020,2926,0,3
7 - 2020,2949,0,1
7 - 2020,2958,0,1
7 - 2020,2959,0,3
7 - 2020,2962,0,1
7 - 2020,2963,0,1
7 - 2020,2964,0,2
7 - 2020,2966,0,1
7 - 2020,2968,0,1
7 - 2020,2969,0,1
7 - 2020,2976,0,1
7 - 2020,2979,1,2
7 - 2020,2987,0,1
7 - 2020,2989,0,1
7 - 2020,2990,0,1
7 - 2020,2991,0,2
7 - 2020,2996,0,1
7 - 2020,3000,0,1
7 - 2020,3008,0,3
7 - 2020,3013,0,1
7 - 2020,3019,0,1
7 - 2020,3022,0,2
7 - 2020,3022,1,2
7 - 2020,3035,0,4
7 - 2020,3037,0,2
7 - 2020,3039,0,1
7 - 2020,3042,0,1
7 - 2020,3043,0,1
7 - 2020,3046,0,1
7 - 2020,3051,0,1
7 - 2020,3053,0,1
7 - 2020,3055,0,1
7 - 2020,3065,1,3
7 - 2020,3075,0,2
7 - 2020,3076,0,4
7 - 2020,3086,0,1
7 - 2020,3089,0,1
7 - 2020,3094,0,2
7 - 2020,3095,0,2
7 - 2020,3096,0,1
7 - 2020,3097,0,2
7 - 2020,3102,0,3
7 - 2020,3103,0,2
7 - 2020,3104,0,1
7 - 2020,3105,1,2
7 - 2020,3106,0,2
7 - 2020,3108,0,3
7 - 2020,3109,0,1
7 - 2020,3111,0,2
7 - 2020,3112,0,2
7 - 2020,3114,0,1
7 - 2020,3115,0,2
7 - 2020,3115,1,2
7 - 2020,3125,0,1
7 - 2020,3129,0,1
7 - 2020,3141,0,1
7 - 2020,3141,1,2
7 - 2020,3145,0,1
7 - 2020,3151,0,3
7 - 2020,3152,0,4
7 - 2020,3159,0,4
7 - 2020,3160,0,3
7 - 2020,3162,0,1
7 - 2020,3163,0,1
7 - 2020,3168,0,1
7 - 2020,3175,0,3
7 - 2020,3176,0,1
7 - 2020,3180,0,4
7 - 2020,3189,0,2
7 - 2020,3206,0,1
7 - 2020,3209,0,1
7 - 2020,3219,0,2
7 - 2020,3220,0,1
7 - 2020,3226,0,2
7 - 2020,3229,0,2
7 - 2020,3234,0,1
7 - 2020,3235,0,2
7 - 2020,3243,0,1
7 - 2020,3243,1,2
7 - 2020,3244,0,3
7 - 2020,3248,0,1
7 - 2020,3250,0,1
7 - 2020,3262,0,1
7 - 2020,3272,0,1
7 - 2020,3273,1,2
7 - 2020,3275,0,1
7 - 2020,3276,0,1
7 - 2020,3277,0,1
7 - 2020,3289,0,1
7 - 2020,3290,0,1
7 - 2020,3291,0,1
7 - 2020,3293,0,1
7 - 2020,3294,0,1
7 - 2020,3298,0,2
7 - 2020,3298,1,3
7 - 2020,3299,0,1
7 - 2020,3301,0,2
7 - 2020,3303,0,3
7 - 2020,3309,0,1
7 - 2020,3313,0,3
7 - 2020,3318,0,1
7 - 2020,3322,0,1
7 - 2020,3327,0,1
7 - 2020,3332,1,3
7 - 2020,3337,0,1
7 - 2020,3340,0,1
7 - 2020,3345,0,2
7 - 2020,3346,0,1
7 - 2020,3348,0,1
7 - 2020,3353,0,5
7 - 2020,3368,0,1
7 - 2020,3372,0,2
7 - 2020,3378,0,1
7 - 2020,3380,0,1
7 - 2020,3382,0,1
7 - 2020,3387,0,2
7 - 2020,3390,0,1
7 - 2020,3391,0,1
7 - 2020,3392,0,1
7 - 2020,3393,0,3
7 - 2020,3394,0,2
7 - 2020,3395,0,1
7 - 2020,3397,0,2
7 - 2020,3400,0,5
7 - 2020,3400,1,2
7 - 2020,3411,0,1
7 - 2020,3416,0,2
7 - 2020,3425,0,3
7 - 2020,3430,0,1
7 - 2020,3436,0,3
7 - 2020,3446,0,1
7 - 2020,3454,0,1
7 - 2020,3457,0,1
7 - 2020,3460,0,1
7 - 2020,3465,0,5
7 - 2020,3467,0,1
7 - 2020,3469,0,2
7 - 2020,3470,0,2
7 - 2020,3484,0,6
7 - 2020,3486,1,2
7 - 2020,3487,0,1
7 - 2020,3488,0,3
7 - 2020,3490,0,2
7 - 2020,3491,0,1
7 - 2020,3492,0,2
7 - 2020,3504,0,1
7 - 2020,3507,0,1
7 - 2020,3508,0,1
7 - 2020,3509,0,1
7 - 2020,3511,0,2
7 - 2020,3514,0,1
7 - 2020,3518,0,1
7 - 2020,3521,0,1
7 - 2020,3523,0,1
7 - 2020,3525,0,2
7 - 2020,3536,0,2
7 - 2020,3537,0,1
7 - 2020,3539,0,1
7 - 2020,3549,0,1
7 - 2020,3555,0,1
7 - 2020,3556,0,1
7 - 2020,3558,0,2
7 - 2020,3560,0,1
7 - 2020,3565,0,1
7 - 2020,3569,0,1
7 - 2020,3571,0,1
7 - 2020,3578,0,1
7 - 2020,3580,0,2
7 - 2020,3593,0,1
7 - 2020,3595,0,1
7 - 2020,3596,0,2
7 - 2020,3599,0,1
7 - 2020,3604,0,2
7 - 2020,3609,0,1
7 - 2020,3614,0,1
7 - 2020,3624,0,1
7 - 2020,3629,0,2
7 - 2020,3630,0,1
7 - 2020,3636,0,1
7 - 2020,3637,0,1
7 - 2020,3645,0,1
7 - 2020,3646,0,1
7 - 2020,3648,0,1
7 - 2020,3649,0,1
7 - 2020,3651,0,1
7 - 2020,3652,0,1
7 - 2020,3653,0,1
7 - 2020,3655,0,1
7 - 2020,3662,1,3
7 - 2020,3663,0,1
7 - 2020,3667,0,1
7 - 2020,3676,0,1
7 - 2020,3691,0,1
7 - 2020,3692,0,1
7 - 2020,3697,0,1
7 - 2020,3711,0,1
7 - 2020,3721,0,1
7 - 2020,3723,0,1
7 - 2020,3741,0,1
7 - 2020,3742,0,4
7 - 2020,3753,0,1
7 - 2020,3758,0,3
7 - 2020,3759,0,1
7 - 2020,3760,0,1
7 - 2020,3761,0,1
7 - 2020,3766,0,1
7 - 2020,3772,0,2
7 - 2020,3773,0,1
7 - 2020,3777,0,1
7 - 2020,3778,0,1
7 - 2020,3778,1,3
7 - 2020,3780,0,1
7 - 2020,3786,0,2
7 - 2020,3799,0,3
7 - 2020,3812,0,1
7 - 2020,3824,0,1
7 - 2020,3827,0,3
7 - 2020,3834,0,1
7 - 2020,3837,0,2
7 - 2020,3844,0,1
7 - 2020,3845,0,1
7 - 2020,3847,0,2
7 - 2020,3848,0,1
7 - 2020,3856,0,1
7 - 2020,3861,0,1
7 - 2020,3872,0,1
7 - 2020,3877,0,3
7 - 2020,3886,0,1
7 - 2020,3893,0,1
7 - 2020,3895,0,1
7 - 2020,3897,0,1
7 - 2020,3898,0,1
7 - 2020,3903,0,1
7 - 2020,3906,0,2
7 - 2020,3909,0,1
7 - 2020,3910,0,4
7 - 2020,3916,0,1
7 - 2020,3917,0,2
8 - 2019,0,0,7
8 - 2019,0,1,2
8 - 2019,2,0,3
8 - 2019,3,0,2
8 - 2019,3,1,1
8 - 2019,4,0,3
8 - 2019,7,0,8
8 - 2019,8,0,2
8 - 2019,10,0,2
8 - 2019,11,0,2
8 - 2019,12,0,8
8 - 2019,13,0,5
8 - 2019,13,1,2
8 - 2019,14,0,3
8 - 2019,14,1,2
8 - 2019,15,0,9
8 - 2019,15,1,6
8 - 2019,16,0,5
8 - 2019,16,1,1
8 - 2019,17,0,7
8 - 2019,18,0,2
8 - 2019,20,0,1
8 - 2019,22,0,7
8 - 2019,24,0,13
8 - 2019,24,1,2
8 - 2019,25,0,6
8 - 2019,25,1,1
8 - 2019,26,0,2
8 - 2019,27,0,1
8 - 2019,28,0,4
8 - 2019,28,1,1
8 - 2019,30,0,4
8 - 2019,31,0,2
8 - 2019,31,1,3
8 - 2019,32,0,14
8 - 2019,32,1,1
8 - 2019,33,0,6
8 - 2019,33,1,3
8 - 2019,34,0,3
8 - 2019,35,0,3
8 - 2019,36,0,7
8 - 2019,41,0,1
8 - 2019,42,0,3
8 - 2019,42,1,2
8 - 2019,43,0,8
8 - 2019,44,0,5
8 - 2019,45,0,2
8 - 2019,45,1,2
8 - 2019,46,0,1
8 - 2019,48,0,1
8 - 2019,49,0,13
8 - 2019,49,1,1
8 - 2019,50,0,3
8 - 2019,51,0,11
8 - 2019,51,1,7
8 - 2019,52,0,5
8 - 2019,52,1,2
8 - 2019,53,0,4
8 - 2019,54,0,5
8 - 2019,55,0,11
8 - 2019,55,1,5
8 - 2019,56,0,5
8 - 2019,56,1,1
8 - 2019,57,0,13
8 - 2019,58,0,2
8 - 2019,59,1,1
8 - 2019,60,0,1
8 - 2019,61,0,2
8 - 2019,62,0,3
8 - 2019,63,0,2
8 - 2019,63,1,4
8 - 2019,64,0,2
8 - 2019,64,1,1
8 - 2019,65,0,1
8 - 2019,65,1,1
8 - 2019,66,0,1
